code,name,market,type
MYFW,First Western Financial Incファースト ウェスタン ファイナンシャル,NASDAQ,stock
MYGN,Myriad Geneticsミリアド ジェネティクス,NASDAQ,stock
MYNZ,Mainz Biomed NVメインズ バイオメッド NV,NASDAQ,stock
MYO,Myomo Incマイオモ　インク,NYSE,stock
MYPS,Playstudios Inc Aプレイスタジオズ A,NASDAQ,stock
MYRG,MYR Group IncMYR グループ,NASDAQ,stock
MYSZ,My Size Incマイ サイズ インク,NASDAQ,stock
NABL,N-Able IncＮ　エイブル,NYSE,stock
NAII,Natural Alternatives International Incナチュラル オルタナティブズ インターナショナル,NASDAQ,stock
NAK,Northern Dynasty Minerals Ltdノーザン ダイナスティ ミネラルズ,NYSE,stock
NAMS,Newamsterdam Pharma Co NVニューアムステルダム ファーマ,NASDAQ,stock
NAOV,NanoVibronix Incナノ ビブロ,NASDAQ,stock
NAT,Nordic American Tankers Ltdノルディック アメリカン タンカーズ,NYSE,stock
NATH,Nathan's Famous Incネーサンズ フェイマス,NASDAQ,stock
NATL,NCR Atleos CorpNCR アトレオス コーポ,NYSE,stock
NATR,Nature's Sunshine Products Incネイチャーズ サンシャイン プロダクツ,NASDAQ,stock
NAUT,Nautilus Biotechnology Incノーティラス バイオテクノロジー,NASDAQ,stock
NAVI,Navientナビエント,NASDAQ,stock
NAYA,NAYA Biosciences IncNAYA バイオサイエンス,NASDAQ,stock
NB,NioCorp Developments Ltdナイオコープ デベロップメンツ,NASDAQ,stock
NBHC,National Bank Holdings Corp Aナショナルバンク　ホールディングス A,NYSE,stock
NBIS,Nebius Group NV Aネビウス グループ A,NASDAQ,stock
NBIX,Neurocrine Biosciences Incニューロクライン バイオサイエンシス,NASDAQ,stock
NBN,Northeast BankNortheast Bank,NASDAQ,stock
NBR,Nabors Industriesネイバーズ インダストリーズ,NYSE,stock
NBSE,NeuBase Therapeutics Incニューベース セラピューティクス,NASDAQ,stock
NBTB,NBT Bancorp Incエヌビーティー バンコープ,NASDAQ,stock
NBY,NovaBay Pharmaceuticals Incノヴァベイ ファーマシューティカルズ,NYSE,stock
NC,Nacco Industries Aナッコ インダストリーズ A,NYSE,stock
NCLH,Norwegian Cruise Line Holdings Ltdノルウェージャン クルーズ ライン　ホールディングス,NYSE,stock
NCMI,National Cinemedia Incナショナル シネメディア,NASDAQ,stock
NCNC,noco-noco Incノコノコ インク,NASDAQ,stock
NCNO,nCino Incエヌシーノ,NASDAQ,stock
NCSM,NCS Multistage Holdings IncNCS マルチステージ ホールディングス,NASDAQ,stock
NDAQ,Nasdaqナスダック,NASDAQ,stock
NDLS,Noodles &amp; Coヌードルズ アンド カンパニー,NASDAQ,stock
NDRA,ENDRA Life Sciences Incエンドラライフサイエンシズ,NASDAQ,stock
NDSN,Nordson Corporationノードソン,NASDAQ,stock
NECB,Northeast Community Bancorpノースイースト　コミュニティ,NASDAQ,stock
NEE,NextEra Energyネクステラ エナジー,NYSE,stock
NEGG,Newegg Commerce Inc Aニューエッグ コマース A,NASDAQ,stock
NEM,Newmontニューモント,NYSE,stock
NEO,NeoGenomics Incネオゲノミクス,NASDAQ,stock
NEOG,Neogenネオゲン,NASDAQ,stock
NEON,Neonode Incネオノード,NASDAQ,stock
NEP,NextEra Energy Partners LPネクストエラ エナジー パートナーズ,NYSE,stock
NEPH,Nephros Incネフロス,NASDAQ,stock
NERV,Minerva Neurosciences Incミネルバ ニューロサイエンシズ,NASDAQ,stock
NESR,National Energy Services Reunited Corpナショナル・エナジー・サービシズ・リーユナイテッド,NASDAQ,stock
NET,CloudFlare Inc Inc Aクラウドフレア A,NYSE,stock
NEU,NewMarket Corporationニューマーケット,NYSE,stock
NEUE,NeueHealth Incノイエヘルス,NYSE,stock
NEUP,Neuphoria Therapeutics Incニューフォリア セラピューティクス,NASDAQ,stock
NEXA,Nexa Resources SAネクサ リソーシズ,NYSE,stock
NEXI,NexImmune Incネクスイミューン,NASDAQ,stock
NEXT,NextDecade Corpネクストデケード,NASDAQ,stock
NFBK,Northfield Bancorp Incノースフィールド バンコープ,NASDAQ,stock
NFE,New Fortress Energy Incニュー フォートレス エナジー,NASDAQ,stock
NFG,National Fuel Gasナショナル フュエル ガス,NYSE,stock
NFLX,Netflixネットフリックス,NASDAQ,stock
NG,Novagold Resources Incノバゴールド リソーシズ,NYSE,stock
NGD,New Gold Incニュー ゴールド,NYSE,stock
NGNE,Neurogene Incニューロジーン,NASDAQ,stock
NGS,Natural Gas Services Group Incナチュラル ガス サービシズ グループ,NYSE,stock
NGVC,Natural Grocers By Vitamin Cottage Incナチュラル グローサーズ バイ ビタミン コテージ,NYSE,stock
NGVT,Ingevity Corporationインジェビティ,NYSE,stock
NHC,National Healthcare Corpナショナル ヘルスケア,NYSE,stock
NHTC,Natural Health Trends Corpナチュラル ヘルス トレンズ,NASDAQ,stock
NI,NiSourceナイソース,NYSE,stock
NIC,Nicolet Bankshares Incニコレット バンクシェアーズ,NYSE,stock
NINE,Nine Energy Service Inc ナイン エネルギー サービス,NYSE,stock
NISN,NiSun International Enterprise Aニサン インターナショナル エンター A,NASDAQ,stock
NITO,N2OFF IncN2OFF インク,NASDAQ,stock
NIVF,NewGenIvf Group Ltd AニュージェンIvf グループ A,NASDAQ,stock
NJR,New Jersey Resources Corporationニュージャージー リソーシーズ,NYSE,stock
NKE,NIKE Bナイキ B,NYSE,stock
NKSH,National Bankshares Incナショナル バンクシェアーズ,NASDAQ,stock
NKTR,Nektar Therapeuticsネクター セラピューティクス,NASDAQ,stock
NKTX,Nkarta Incンカルタ,NASDAQ,stock
NL,NL Industries Incエヌエル インダストリーズ,NYSE,stock
NMG,Nouveau Monde Graphite Incヌーボー モンド グラファイト,NYSE,stock
NMIH,NMI Holdings Inc ANMIホールディングス A,NASDAQ,stock
NMRK,Newmark Group Inc Aニューマーク グループ A,NASDAQ,stock
NMTC,NeuroOne Medical Technologies Corporatニューロワン メディカル テクノロジーズ,NASDAQ,stock
NN,NextNav Incネクストナブ,NASDAQ,stock
NNBR,NN Incエヌエヌ,NASDAQ,stock
NNE,NANO Nuclear Energy Incナノ ニュークリア エナジー インク,NASDAQ,stock
NNI,Nelnet Inc Aネルネット A,NYSE,stock
NNOX,Nano-X Imaging Ltdナノックス・イメージング,NASDAQ,stock
NNVC,NanoViricides Incナノビリサイズ,NYSE,stock
NOA,North American Construction Group Ltdノース アメリカン コンストラクション,NYSE,stock
NOC,Northrop Grummanノースロップ グラマン,NYSE,stock
NODK,NI Holdings IncNI ホールディングス,NASDAQ,stock
NOG,Northern Oil and Gas Incノーザン オイル アンド ガス,NYSE,stock
NOMD,Nomad Foods Limitedノマド・フーズ,NYSE,stock
NOTE,FiscalNote Holdings Inc Aフィスカルノート ホールディングス A,NYSE,stock
NOTV,Inotiv Incイノティブ,NASDAQ,stock
NOV,NOV IncNOV Inc,NYSE,stock
NOVA,Sunnova Energy International Incサンノヴァ エネルギー インターナショナル,NYSE,stock
NOVT,Novanta Incノヴァンタ,NASDAQ,stock
NOVV,Nova Vision Acquisition Corpノヴァ ヴィジョン アクイジション,NASDAQ,stock
NOW,ServiceNowサービスナウ,NYSE,stock
NPCE,NeuroPace Incニューロペース　インク,NASDAQ,stock
NPK,National Presto Industries Incナショナル プレスト インダストリーズ,NYSE,stock
NPO,Enpro Incエンプロ,NYSE,stock
NPWR,NET Power Inc ANET パワー インク A,NYSE,stock
NR,Newpark Resources Incニューパーク リソーシズ,NYSE,stock
NRC,National Researchナショナル リサーチ,NASDAQ,stock
NRDS,NerdWallet Incナードウォレット,NASDAQ,stock
NRDY,Nerdy Inc AＮｅｒｄｙ A,NYSE,stock
NRG,NRG EnergyNRG エナジー,NYSE,stock
NRGV,Energy Vault Holdings Incエナジー ヴォルト,NASDAQ,stock
NRIM,Northrim BanCorp Incノースリム バンコープ,NASDAQ,stock
NRIX,Nurix Therapeutics Incニューリックス セラピューティクス,NASDAQ,stock
NRSN,NeuroSense Therapeutics Ltdニューロセンス セラピューティクス,NASDAQ,stock
NRXP,NRX Pharmaceuticals IncNRX ファーマスーティカルズ,NASDAQ,stock
NSC,Norfolk Southernノーフォーク サザン,NYSE,stock
NSIT,Insight Enterprises Incインサイト エンタープライシズ,NASDAQ,stock
NSP,Insperity Incインスペリティー,NYSE,stock
NSPR,InspireMD IncインスパイアーMD,NASDAQ,stock
NSSC,Napco Security Technologies Incナプコ セキュリティ テクノロジーズ,NASDAQ,stock
NSTS,NSTS Bancorp IncNSTS バンコーポ,NASDAQ,stock
NSYS,Nortech Systems Incorporatedノーテック システムズ インコーポレイテ,NASDAQ,stock
NTAP,NetAppネットアップ,NASDAQ,stock
NTB,The Bank of N.T. Butterfield &amp; Son Limitedバンク オブ エヌティー バターフィールド＆サン,NYSE,stock
NTBL,Notable Labs Incノータブル ラボズ,NASDAQ,stock
NTCT,NetScout Systems Incネットスカウト システムズ,NASDAQ,stock
NTGR,NETGEAR Incネットギア,NASDAQ,stock
NTIC,Northern Technologies International Corporationﾉｰｻﾞﾝ･ﾃｸﾉﾛｼﾞｰｽﾞ･ｲﾝﾀｰﾅｼｮﾅﾙ,NASDAQ,stock
NTIP,Network1 Technologies Incネットワーク1 テクノロジーズ,NYSE,stock
NTLA,Intellia Therapeuticsインテリア セラピューティクス,NASDAQ,stock
NTNX,Nutanix Aニュータニックス A,NASDAQ,stock
NTR,Nutirenニュートリエン,NYSE,stock
NTRA,Natera Incナテラ,NASDAQ,stock
NTRB,Nutriband Incニュートリバンド,NASDAQ,stock
NTRP,NextTrip Incネクストトリップ,NASDAQ,stock
NTRS,Northern Trustノーザン トラスト,NASDAQ,stock
NTWK,NetSol Technologies Incネットソル テクノロジーズ,NASDAQ,stock
NU,NU Holdings Ltdヌーホールディングス,NYSE,stock
NUE,Nucorニューコア,NYSE,stock
NURO,NeuroMetrix Incニューロ メト,NASDAQ,stock
NUS,Nu Skin Enterprises Aニュー スキン エンタープライズ A,NYSE,stock
NUVA,NuVasive Incニューベイシブ,NASDAQ,stock
NUVB,Nuvation Bio Inc Aナベーション バイオ A,NYSE,stock
NUVL,Nuvalent Inc Aニューバレント A,NASDAQ,stock
NUVO,Holdco Nuvo Group DG Ltdホールドコ ヌーボ グループ DG,NASDAQ,stock
NUWE,Nuwellis Incヌーウェリス,NASDAQ,stock
NVAX,Novavaxノババックス,NASDAQ,stock
NVCR,NovoCure Ltdノボキュア,NASDAQ,stock
NVCT,Nuvectis Pharma Incニュベティックス ファーマ,NASDAQ,stock
NVDA,NVIDIAエヌビディア,NASDAQ,stock
NVEC,NVE Corpエヌブイイー,NASDAQ,stock
NVEE,NV5 Global IncNV5ホールディングス,NASDAQ,stock
NVFY,Nova LifeStyle Incノヴァ ライフスタイル,NASDAQ,stock
NVGS,Navigator Holdings Ltdナビゲーター・ホールディングス,NYSE,stock
NVMI,Nova Ltdノヴァ,NASDAQ,stock
NVNO,enVVeno Medical CorpenVVeno メディカル コーポ,NASDAQ,stock
NVR,NVRNVR,NYSE,stock
NVRI,Enviri Corpエンヴィリ,NYSE,stock
NVRO,Nevroネヴロ,NYSE,stock
NVST,Envista Holdings Corpエンビスタ ホールディングス,NYSE,stock
NVT,nVent Electric plcエンベント・エレクトリック,NYSE,stock
NVTS,Navitas Semiconductor Corpナビタス セミコンダクター,NASDAQ,stock
NVVE,Nuvve Holding Corpヌービー,NASDAQ,stock
NWBI,Northwest Bancshares Incノースウェスト バンクシェアーズ,NASDAQ,stock
NWE,NorthWestern Corporationノースウエスタン,NASDAQ,stock
NWFL,Norwood Financial Corpノーウッド フィナンシャル,NASDAQ,stock
NWL,Newell Brandsニューウェル ブランズ,NASDAQ,stock
NWLI,National Western Life Group Inc Aナショナル ウェスタン ライフ グループ A,NASDAQ,stock
NWN,Northwest Natural Holdingノースウェスト ナチュラル,NYSE,stock
NWPX,Northwest Pipe Coノースウェエスト パイプ,NASDAQ,stock
NWS,News Corp Bニューズ コープ B,NASDAQ,stock
NWSA,News Corporation Aニューズ コーポレーション A,NASDAQ,stock
NWTN,NWTN Inc BNWTN B,NASDAQ,stock
NX,Quanex Building Products Corporationクアネックス ビルディング プロダクツ,NYSE,stock
NXE,NexGen Energy Ltdネクスジェル エナジー,NYSE,stock
NXGL,NexGel Incネクスジェル,NASDAQ,stock
NXPI,NXP SemiconductorsNXP セミコンダクターズ,NASDAQ,stock
NXPL,NextPlat Corpネクストプラット コープ,NASDAQ,stock
NXST,Nexstar Media Group Incネクスター メディア グループ,NASDAQ,stock
NXT,Nextracker Incネクストラッカー,NASDAQ,stock
NXTC,NextCure Incネクストキュア,NASDAQ,stock
NXXT,NextNRG IncネクストNRG,NASDAQ,stock
NYAX,Nayax Ltdナヤックス,NASDAQ,stock
NYT,The New York Times Company Aニューヨーク タイムズ A,NYSE,stock
NYXH,Nyxoah SA ANyxoah SA,NASDAQ,stock
OABI,OmniAb IncオムニAb,NASDAQ,stock
OAKU,Oak Woods Acquisition Corp Aオークウッズ アクイジション A,NASDAQ,stock
OB,Outbrain Incアウトブレイン,NASDAQ,stock
OBDC,Blue Owl Capital Corpブルー オウル キャピタル,NYSE,stock
OBE,Obsidian Energy Ltdオブシダン エナジー,NYSE,stock
OBIO,Orchestra BioMed Holdings Incオーケストラ バイオーム ホールディングス,NASDAQ,stock
OBK,Origin Bancorp Incオリジン バンコープ,NYSE,stock
OBLG,Oblong Incオブロング,NASDAQ,stock
OBT,Orange County Bancorp Incオレンジ カウンティ,NASDAQ,stock
OC,Owens Corningオーウェンス コーニング,NYSE,stock
OCAX,OCA Acquisition Corp AOCAアクイジション A,NASDAQ,stock
OCC,Optical Cable Corporationオプティカル ケーブル,NASDAQ,stock
OCEA,Ocean Biomedical Incオーシャン バイオメディカル インク,NASDAQ,stock
OCFC,OceanFirst Financial Corpオーシャンファースト フィナンシャル,NASDAQ,stock
OCG,Oriental Culture Holding LTDオリエンタル　カルチャー,NASDAQ,stock
OCGN,Ocugen Incオキュジェン,NASDAQ,stock
OCN,Ocwen FinancialOcwen ファイナンシャル,NYSE,stock
OCS,Oculis Holding AGオキュリス ホールディングス AG,NASDAQ,stock
OCTO,Eightco Holdings Incエイトコ ホールディングス インク,NASDAQ,stock
OCUL,Ocular Therapeutix Incオキュラー セラピューティクス,NASDAQ,stock
OCX,Oncocyte Corporationオンコサイト　コーポレーション,NASDAQ,stock
ODC,Oil Dri Corp of Americaオイルドリ コーポレーション オブ アメリカ,NYSE,stock
ODFL,Old Dominion Freight Lineオールド ドミニオン フレイト ライン,NASDAQ,stock
ODP,Office Depotオフィス デポ,NASDAQ,stock
OEC,Orion SAオリオン SA,NYSE,stock
OESX,Orion Energy Systems Incオリオン エナジー システムズ,NASDAQ,stock
OFG,OFG BancorpOFGバンコープ,NYSE,stock
OFIX,Orthofix Medical Incオーソフィックス メディカル,NASDAQ,stock
OFLX,Omega Flex Incオメガ フレックス,NASDAQ,stock
OGE,OGE EnergyOGE エナジー,NYSE,stock
OGEN,Oragenics Incオラジェニクス,NYSE,stock
OGI,Organigram Holdings Incオーガニグラム　ホールディングス,NASDAQ,stock
OGN,Organon &amp; Coオルガノン,NYSE,stock
OGS,ONE GasONE ガス,NYSE,stock
OI,O-I GlassO-I グラス,NYSE,stock
OII,Oceaneering Internationalオーシャニアリング インターナショナル,NYSE,stock
OIS,Oil States Internationalオイル ステーツ インターナショナル,NYSE,stock
OKE,ONEOKONEOK,NYSE,stock
OKLO,Oklo Inc Aオクロ A,NYSE,stock
OKTA,Okta Aオクタ A,NASDAQ,stock
OLB,OLB Group Inc/TheOLB グループ インク,NASDAQ,stock
OLED,Universal Displayユニバーサル ディスプレイ,NASDAQ,stock
OLLI,Ollie's Bargain Outlet Holdings Incオリーズ　バーゲンアウトレットホールディングス,NASDAQ,stock
OLMA,Olema Pharmaceuticals Incオレマ　ファーマシューティクス,NASDAQ,stock
OLN,Olin Corporationオーリン,NYSE,stock
OLO,Olo Inc Aオロ　A,NYSE,stock
OLPX,Olaplex Holdings Incオラプレックス,NASDAQ,stock
OM,Outset Medical Incアウトセット メディカル,NASDAQ,stock
OMC,Omnicom Groupオムニコム グループ,NYSE,stock
OMCC,Old Market Capital Corpオールド マーケット キャピタル,NASDAQ,stock
OMCL,Omnicell Incオムニセル,NASDAQ,stock
OMER,Omeros Corpオメロス,NASDAQ,stock
OMEX,Odyssey Marine Exploration Incオデッセイ マリーン エクスプロレーション,NASDAQ,stock
OMF,OneMain Holdings Incワンメイン ホールディングス,NYSE,stock
OMGA,Omega Therapeutics Incオメガ セラピューティクス,NASDAQ,stock
OMI,Owens &amp; Minorオーエンズ アンド マイナー,NYSE,stock
OMQS,OMNIQ CorpOMNIQ コーポ,NASDAQ,stock
ON,ON SemiconductorON セミコンダクタ,NASDAQ,stock
ONB,Old National Bancorpオールド ナショナル バンコープ,NASDAQ,stock
ONCO,Onconetix Incオンコネティクス,NASDAQ,stock
ONCT,Oncternal Therapeutics Incオンターナル セラピューティクス,NASDAQ,stock
ONCY,Oncolytics Biotech Incオンコリティクス バイオテック,NASDAQ,stock
ONDS,Ondas Holdings Incオンダス　ホールディングス,NASDAQ,stock
ONEW,OneWater Marine Inc Aワンウォーター マリン A,NASDAQ,stock
ONMD,OneMedNet Corp Aワンメドネット A,NASDAQ,stock
ONON,On Holding AG Aオン ホールディング A,US,stock
ONTF,ON24 Inc オン 24,NYSE,stock
ONTO,Onto Innovationオントゥ　イノベーション,NYSE,stock
ONVO,Organovo Holdings Incオルガノボ ホールディングス,NASDAQ,stock
OOMA,Ooma Incウーマ,NYSE,stock
